#name	crc	size	key
Space War ~ Space Combat (USA)	65622f2a	2048	Space War ~ Space Combat (USA)
SpaceMaster X-7 (USA)	e554d7d0	4096	SpaceMaster X-7 (USA)
Spacechase (USA)	2954d22d	4096	Spacechase (USA)
Spider Fighter (USA)	bf0941f6	4096	Phantom UFO (USA)
Spider Maze (USA)	fbc1911d	4096	Spider Maze (USA)
Spider-Man (Europe)	8feaaa0d	4096	Spider-Man (USA)
Spider-Man (USA)	4dfea848	4096	Spider-Man (USA)
Spike's Peak (Europe)	7ef3236a	8192	Spike's Peak (USA)
Spike's Peak (USA)	50efea8d	8192	Spike's Peak (USA)
Spinning Fireball (USA) (Proto)	fa40c6d3	4096	Fire Spinner (USA)
Spitfire Attack (USA)	093507d8	4096	Spitfire Attack (USA)
Springer (USA)	dd183a4f	8192	Springer (USA)
Springteufel, Die (Germany)	ed030be2	4096	Infiltrate (USA)
Sprint Master (USA)	c495904e	16384	Sprint Master (USA)
Spy Hunter (USA)	4f804e49	8192	Spy Hunter (USA)
Squeeze Box (USA)	d37f3fb3	4096	Squeeze Box (USA)
Squirrel ~ O Esquilo (USA)	ac2920ef	4096	Squirrel ~ O Esquilo (USA)
Squoosh (USA) (Proto)	b4212adb	4096	Squoosh (USA) (Proto)
Sssnake (USA)	1b5b0212	4096	Sssnake (USA)
Stampede (USA)	740800f3	2048	Stampede (USA)
Star Fox (USA)	915ec040	4096	Star Fox (USA)
Star Raiders (USA)	2ae193ee	8192	Star Raiders (USA)
Star Ship ~ Outer Space (USA)	6609267e	2048	Star Ship ~ Outer Space (USA)
Star Strike (USA)	936a596d	4096	Star Strike (USA)
Star Trek - Strategic Operations Simulator (USA)	820ea8a2	8192	Star Trek - Strategic Operations Simulator (USA)
Star Voyager (USA)	4fe8477f	4096	Star Voyager (World)
Star Voyager (World)	aff3b46e	4096	Star Voyager (World)
Star Wars - Jedi Arena (USA)	9e36d347	4096	Star Wars - Jedi Arena (USA)
Star Wars - Return of the Jedi - Death Star Battle (Europe)	2a2bd248	8192	Star Wars - Return of the Jedi - Death Star Battle (USA)
Star Wars - Return of the Jedi - Death Star Battle (USA)	0886a55d	8192	Star Wars - Return of the Jedi - Death Star Battle (USA)
Star Wars - Return of the Jedi - Ewok Adventure (USA) (Proto)	939550e7	8192	Star Wars - Return of the Jedi - Ewok Adventure (USA) (Proto)
Star Wars - The Arcade Game (USA)	65c31ca4	8192	Star Wars - The Arcade Game (USA)
